,date,truth,test_result,loss
0,2020-03-01,3452.0,2436.9735159501433,-1015.0264840498567
1,2020-03-02,1735.5600043535233,2436.9735159501433,701.4135115966201
2,2020-03-03,2667.9999958127737,2238.5414293408394,-429.4585664719343
3,2020-03-04,2104.000010639429,2316.0872290432453,212.08721840381622
4,2020-03-05,2175.9999931156635,2239.515775054693,63.515781939029694
5,2020-03-06,2914.000003963709,2351.815057054162,-562.1849469095469
6,2020-03-07,2362.0000022649765,2211.101988554001,-150.89801371097565
7,2020-03-08,2498.000000908971,2198.0932257175446,-299.9067751914263
8,2020-03-09,2821.9999900758266,2227.9694967269897,-594.0304933488369
9,2020-03-10,2400.0000020861626,2197.650826126337,-202.34917595982552
10,2020-03-11,2583.9999992512167,2199.6976895034313,-384.30230974778533
11,2020-03-12,2445.9800032302737,2214.9340957701206,-231.0459074601531
12,2020-03-13,2416.0000027269125,2210.9751105606556,-205.0248921662569
13,2020-03-14,2324.0000024437904,2226.678296148777,-97.32170629501343
14,2020-03-15,1837.9199886918068,2247.1485080718994,409.2285193800926
15,2020-03-16,2001.999981045723,2371.730113133788,369.73013208806515
16,2020-03-17,2163.999996036291,2437.3992429077625,273.3992468714714
17,2020-03-18,2644.000001654029,2375.469299837947,-268.530701816082
18,2020-03-19,2084.0000064373016,2240.143471479416,156.14346504211426
19,2020-03-20,2149.99999037385,2247.7771024107933,97.77711203694344
20,2020-03-21,2705.9999956339598,2362.5153369754553,-343.4846586585045
21,2020-03-22,2486.0000004284084,2232.828110307455,-253.17189012095332
22,2020-03-23,2098.000012099743,2200.8757528960705,102.87574079632759
23,2020-03-24,1979.999995470047,2274.8300319612026,294.8300364911556
24,2020-03-25,2391.9999949634075,2389.7048583179712,-2.295136645436287
25,2020-03-26,2135.480010777712,2327.651615306735,192.17160452902317
26,2020-03-27,2503.999999448657,2285.230272501707,-218.76972694694996
27,2020-03-28,2524.0000002495944,2269.481238871813,-254.51876137778163
28,2020-03-29,1984.4699754714966,2211.466568917036,226.99659344553947
29,2020-03-30,2315.9999953210354,2287.9488300979137,-28.051165223121643
30,2020-03-31,2468.0000014081597,2347.330778449774,-120.66922295838594
31,2020-04-01,2570.0000003911555,2240.4818490743637,-329.5181513167918
32,2020-04-02,2777.9999917149544,2211.095349431038,-566.9046422839165
33,2020-04-03,2198.00000590086,2197.2129161059856,-0.7870897948741913
34,2020-04-04,2008.0000067949295,2214.5719914734364,206.57198467850685
35,2020-04-05,2334.000004544854,2366.6237568706274,32.62375232577324
36,2020-04-06,1972.0000155568123,2336.137530043721,364.1375144869089
37,2020-04-07,2140.0000018775463,2343.148416683078,203.1484148055315
38,2020-04-08,2012.0000239610672,2384.776397898793,372.776373937726
39,2020-04-09,2280.000004082918,2376.597025617957,96.59702153503895
40,2020-04-10,3270.3699758648872,2349.3424463123083,-921.0275295525789
41,2020-04-11,3229.91997641325,2216.63482683897,-1013.2851495742798
42,2020-04-12,1984.0000126361847,2343.25423450768,359.25422187149525
43,2020-04-13,2294.0000097453594,2213.332053631544,-80.66795611381531
44,2020-04-14,2425.999998025596,2352.566584005952,-73.43341401964426
45,2020-04-15,2175.9999931156635,2252.71184822917,76.71185511350632
46,2020-04-16,2053.9999865293503,2272.326538413763,218.32655188441277
47,2020-04-17,2001.999981045723,2362.535335972905,360.5353549271822
48,2020-04-18,2268.0000070035458,2394.7810664325953,126.78105942904949
49,2020-04-19,2324.0000024437904,2354.471046358347,30.471043914556503
50,2020-04-20,2263.999989837408,2275.565015524626,11.565025687217712
51,2020-04-21,2433.999998345971,2275.62378808856,-158.376210257411
52,2020-04-22,2382.000006467104,2257.5066010653973,-124.4934054017067
53,2020-04-23,1885.999972999096,2233.7962522506714,347.79627925157547
54,2020-04-24,2230.0000071823597,2350.8293649703264,120.82935778796673
55,2020-04-25,2220.289990544319,2384.3265973180532,164.0366067737341
56,2020-04-26,2780.000000298023,2306.2169755399227,-473.7830247581005
57,2020-04-27,3129.9999786019325,2215.632183223963,-914.3677953779697
58,2020-04-28,1963.999981224537,2255.622940391302,291.6229591667652
59,2020-04-29,2237.9999870955944,2216.1765640974045,-21.823422998189926
60,2020-04-30,1716.0000053048134,2369.108829572797,653.1088242679834
61,2020-05-01,1784.0000250339508,2412.3901428729296,628.3901178389788
