,date,truth,test_result,loss
0,2020-03-01,3452.0,2246.119144707918,-1205.8808552920818
1,2020-03-02,1735.5600043535233,2246.119144707918,510.5591403543949
2,2020-03-03,2667.9999958127737,2347.6450756192207,-320.35492019355297
3,2020-03-04,2104.000010639429,2510.501421831548,406.5014111921191
4,2020-03-05,2175.9999931156635,2312.5193942934275,136.51940117776394
5,2020-03-06,2914.000003963709,2333.898499429226,-580.101504534483
6,2020-03-07,2362.0000022649765,2533.757249638904,171.75724737392738
7,2020-03-08,2498.000000908971,2280.7147437632084,-217.28525714576244
8,2020-03-09,2821.9999900758266,2318.923195719719,-503.0767943561077
9,2020-03-10,2400.0000020861626,2384.7366447895765,-15.263357296586037
10,2020-03-11,2583.9999992512167,2231.826691120863,-352.1733081303537
11,2020-03-12,2445.9800032302737,2278.617461144924,-167.36254208534956
12,2020-03-13,2416.0000027269125,2180.0715985298157,-235.92840419709682
13,2020-03-14,2324.0000024437904,2191.4070847034454,-132.592917740345
14,2020-03-15,1837.9199886918068,2172.9801717102528,335.06018301844597
15,2020-03-16,2001.999981045723,2067.3756969571114,65.3757159113884
16,2020-03-17,2163.999996036291,2190.0515336096287,26.051537573337555
17,2020-03-18,2644.000001654029,2270.9066640138626,-373.0933376401663
18,2020-03-19,2084.0000064373016,2433.5696117579937,349.56960532069206
19,2020-03-20,2149.99999037385,2303.5294095873833,153.5294192135334
20,2020-03-21,2705.9999956339598,2357.9204652756453,-348.0795303583145
21,2020-03-22,2486.0000004284084,2458.3958910256624,-27.604109402745962
22,2020-03-23,2098.000012099743,2379.0050817728043,281.00506967306137
23,2020-03-24,1979.999995470047,2346.955014973879,366.95501950383186
24,2020-03-25,2391.9999949634075,2368.5566939860582,-23.44330097734928
25,2020-03-26,2135.480010777712,2387.0291285067797,251.5491177290678
26,2020-03-27,2503.999999448657,2321.546220690012,-182.45377875864506
27,2020-03-28,2524.0000002495944,2376.1392526477575,-147.86074760183692
28,2020-03-29,1984.4699754714966,2372.413453027606,387.9434775561094
29,2020-03-30,2315.9999953210354,2268.10840973258,-47.8915855884552
30,2020-03-31,2468.0000014081597,2325.4502562731504,-142.5497451350093
31,2020-04-01,2570.0000003911555,2357.6254732608795,-212.37452713027596
32,2020-04-02,2777.9999917149544,2353.69973808527,-424.30025362968445
33,2020-04-03,2198.00000590086,2333.186113372445,135.18610747158527
34,2020-04-04,2008.0000067949295,2217.5302105247974,209.53020372986794
35,2020-04-05,2334.000004544854,2217.366436421871,-116.63356812298298
36,2020-04-06,1972.0000155568123,2267.0056895017624,295.0056739449501
37,2020-04-07,2140.0000018775463,2241.5163006186485,101.51629874110222
38,2020-04-08,2012.0000239610672,2334.409793525934,322.409769564867
39,2020-04-09,2280.000004082918,2292.888609677553,12.88860559463501
40,2020-04-10,3270.3699758648872,2398.6005484312773,-871.76942743361
41,2020-04-11,3229.91997641325,2565.381417294964,-664.5385591182858
42,2020-04-12,1984.0000126361847,2506.6611483581364,522.6611357219517
43,2020-04-13,2294.0000097453594,2157.2837340831757,-136.71627566218376
44,2020-04-14,2425.999998025596,2275.1048481166363,-150.89514990895987
45,2020-04-15,2175.9999931156635,2298.080621510744,122.08062839508057
46,2020-04-16,2053.9999865293503,2228.321451872587,174.32146534323692
47,2020-04-17,2001.999981045723,2172.8959582448006,170.8959771990776
48,2020-04-18,2268.0000070035458,2148.5062421262264,-119.49376487731934
49,2020-04-19,2324.0000024437904,2299.5072166621685,-24.492785781621933
50,2020-04-20,2263.999989837408,2325.691604718566,61.691614881157875
51,2020-04-21,2433.999998345971,2353.2337478399277,-80.76625050604343
52,2020-04-22,2382.000006467104,2443.7831745818257,61.783168114721775
53,2020-04-23,1885.999972999096,2373.9997272491455,487.9997542500496
54,2020-04-24,2230.0000071823597,2372.165996044874,142.1659888625145
55,2020-04-25,2220.289990544319,2441.4062461182475,221.11625557392836
56,2020-04-26,2780.000000298023,2438.8675910681486,-341.1324092298746
57,2020-04-27,3129.9999786019325,2451.3779979348183,-678.6219806671143
58,2020-04-28,1963.999981224537,2457.2280175983906,493.2280363738537
59,2020-04-29,2237.9999870955944,2168.254150122404,-69.74583697319031
60,2020-04-30,1716.0000053048134,2259.046088516712,543.0460832118988
61,2020-05-01,1784.0000250339508,2107.9993475675583,323.9993225336075
