,date,truth,test_result,loss
0,2020-03-01,3452.0,2273.5385592877865,-1178.4614407122135
1,2020-03-02,1735.5600043535233,2273.5385592877865,537.9785549342632
2,2020-03-03,2667.9999958127737,2252.9828278422356,-415.01716797053814
3,2020-03-04,2104.000010639429,2558.156075419858,454.156064780429
4,2020-03-05,2175.9999931156635,2211.9597686827183,35.95977556705475
5,2020-03-06,2914.000003963709,2231.737226217985,-682.2627777457237
6,2020-03-07,2362.0000022649765,2550.298442112282,188.29843984730542
7,2020-03-08,2498.000000908971,2227.675715535879,-270.3242853730917
8,2020-03-09,2821.9999900758266,2315.2404007464647,-506.7595893293619
9,2020-03-10,2400.0000020861626,2406.683354124427,6.683352038264275
10,2020-03-11,2583.9999992512167,2216.6301468014717,-367.36985244974494
11,2020-03-12,2445.9800032302737,2240.0907666385174,-205.88923659175634
12,2020-03-13,2416.0000027269125,2137.922799885273,-278.0772028416395
13,2020-03-14,2324.0000024437904,2112.191355109215,-211.80864733457565
14,2020-03-15,1837.9199886918068,2101.2812081575394,263.3612194657326
15,2020-03-16,2001.999981045723,2001.250358760357,-0.7496222853660583
16,2020-03-17,2163.999996036291,2114.3018887639046,-49.69810727238655
17,2020-03-18,2644.000001654029,2203.39364027977,-440.606361374259
18,2020-03-19,2084.0000064373016,2333.5036348700523,249.5036284327507
19,2020-03-20,2149.99999037385,2150.028478741646,0.028488367795944214
20,2020-03-21,2705.9999956339598,2182.5202921032906,-523.4797035306692
21,2020-03-22,2486.0000004284084,2388.5181967169046,-97.48180371150374
22,2020-03-23,2098.000012099743,2280.6290337741375,182.6290216743946
23,2020-03-24,1979.999995470047,2225.80372774601,245.80373227596283
24,2020-03-25,2391.9999949634075,2200.3907159864902,-191.60927897691727
25,2020-03-26,2135.480010777712,2279.782219082117,144.3022083044052
26,2020-03-27,2503.999999448657,2266.6207292079926,-237.37927024066448
27,2020-03-28,2524.0000002495944,2334.501584842801,-189.49841540679336
28,2020-03-29,1984.4699754714966,2332.0203214734793,347.5503460019827
29,2020-03-30,2315.9999953210354,2281.1739316284657,-34.82606369256973
30,2020-03-31,2468.0000014081597,2336.7304663062096,-131.26953510195017
31,2020-04-01,2570.0000003911555,2364.4988974034786,-205.50110298767686
32,2020-04-02,2777.9999917149544,2369.062246873975,-408.9377448409796
33,2020-04-03,2198.00000590086,2373.666029691696,175.66602379083633
34,2020-04-04,2008.0000067949295,2307.3582516610622,299.35824486613274
35,2020-04-05,2334.000004544854,2271.480621635914,-62.519382908940315
36,2020-04-06,1972.0000155568123,2296.7743740677834,324.77435851097107
37,2020-04-07,2140.0000018775463,2250.951392263174,110.95139038562775
38,2020-04-08,2012.0000239610672,2305.6287601292133,293.62873616814613
39,2020-04-09,2280.000004082918,2284.1069002449512,4.106896162033081
40,2020-04-10,3270.3699758648872,2329.579028889537,-940.7909469753504
41,2020-04-11,3229.91997641325,2533.4941960740834,-696.4257803391665
42,2020-04-12,1984.0000126361847,2499.4788927584887,515.478880122304
43,2020-04-13,2294.0000097453594,2192.4364480674267,-101.56356167793274
44,2020-04-14,2425.999998025596,2242.961479872465,-183.038518153131
45,2020-04-15,2175.9999931156635,2271.09775647521,95.09776335954666
46,2020-04-16,2053.9999865293503,2205.9379481077194,151.93796157836914
47,2020-04-17,2001.999981045723,2195.8422909379005,193.84230989217758
48,2020-04-18,2268.0000070035458,2205.2275619506836,-62.77244505286217
49,2020-04-19,2324.0000024437904,2274.0946674644947,-49.90533497929573
50,2020-04-20,2263.999989837408,2293.041391134262,29.04140129685402
51,2020-04-21,2433.999998345971,2283.0454024374485,-150.9545959085226
52,2020-04-22,2382.000006467104,2343.492998048663,-38.50700841844082
53,2020-04-23,1885.999972999096,2344.0316513180733,458.03167831897736
54,2020-04-24,2230.0000071823597,2202.1637155413628,-27.836291640996933
55,2020-04-25,2220.289990544319,2303.384927034378,83.0949364900589
56,2020-04-26,2780.000000298023,2310.638658642769,-469.36134165525436
57,2020-04-27,3129.9999786019325,2458.6929101496935,-671.307068452239
58,2020-04-28,1963.999981224537,2537.173113478115,573.1731322535779
59,2020-04-29,2237.9999870955944,2130.5799298882484,-107.42005720734596
60,2020-04-30,1716.0000053048134,2213.005022406578,497.0050171017647
61,2020-05-01,1784.0000250339508,2139.9444128274918,355.94438779354095
