,date,truth,test_result,loss
0,2020-03-01,3452.0,2599.0031621083617,-852.9968378916383
1,2020-03-02,1735.5600043535233,2599.0031621083617,863.4431577548385
2,2020-03-03,2667.9999958127737,2710.1920303851366,42.1920345723629
3,2020-03-04,2104.000010639429,2651.7834618091583,547.7834511697292
4,2020-03-05,2175.9999931156635,2685.0539164096117,509.0539232939482
5,2020-03-06,2914.000003963709,2660.121574431658,-253.8784295320511
6,2020-03-07,2362.0000022649765,2686.4602948874235,324.460292622447
7,2020-03-08,2498.000000908971,2711.20234708488,213.20234617590904
8,2020-03-09,2821.9999900758266,2690.7250062674284,-131.27498380839825
9,2020-03-10,2400.0000020861626,2719.579178854823,319.57917676866055
10,2020-03-11,2583.9999992512167,2709.1443414092064,125.14434215798974
11,2020-03-12,2445.9800032302737,2693.896085396409,247.9160821661353
12,2020-03-13,2416.0000027269125,2694.263209849596,278.2632071226835
13,2020-03-14,2324.0000024437904,2690.4232662916183,366.4232638478279
14,2020-03-15,1837.9199886918068,2684.7444761395454,846.8244874477386
15,2020-03-16,2001.999981045723,2653.5054299086332,651.5054488629103
16,2020-03-17,2163.999996036291,2649.496644474566,485.49664843827486
17,2020-03-18,2644.000001654029,2651.9349031969905,7.934901542961597
18,2020-03-19,2084.0000064373016,2686.381346464157,602.3813400268555
19,2020-03-20,2149.99999037385,2683.0736347287893,533.0736443549395
20,2020-03-21,2705.9999956339598,2656.5531410723925,-49.44685456156731
21,2020-03-22,2486.0000004284084,2686.531583830714,200.53158340230584
22,2020-03-23,2098.000012099743,2710.192043989897,612.1920318901539
23,2020-03-24,1979.999995470047,2676.4403346031904,696.4403391331434
24,2020-03-25,2391.9999949634075,2647.2362407818437,255.23624581843615
25,2020-03-26,2135.480010777712,2665.912263736129,530.4322529584169
26,2020-03-27,2503.999999448657,2673.805201396346,169.80520194768906
27,2020-03-28,2524.0000002495944,2679.5127792209387,155.51277897134423
28,2020-03-29,1984.4699754714966,2694.999377027154,710.5294015556574
29,2020-03-30,2315.9999953210354,2673.6521342396736,357.65213891863823
30,2020-03-31,2468.0000014081597,2660.8344230502844,192.83442164212465
31,2020-04-01,2570.0000003911555,2687.811995834112,117.81199544295669
32,2020-04-02,2777.9999917149544,2695.4360082000494,-82.56398351490498
33,2020-04-03,2198.00000590086,2722.9557034671307,524.9556975662708
34,2020-04-04,2008.0000067949295,2689.8784772753716,681.878470480442
35,2020-04-05,2334.000004544854,2654.5783285051584,320.57832396030426
36,2020-04-06,1972.0000155568123,2664.278264015913,692.2782484591007
37,2020-04-07,2140.0000018775463,2662.5669076293707,522.5669057518244
38,2020-04-08,2012.0000239610672,2648.808352448046,636.808328486979
39,2020-04-09,2280.000004082918,2651.200627081096,371.200622998178
40,2020-04-10,3270.3699758648872,2660.5901767909527,-609.7797990739346
41,2020-04-11,3229.91997641325,2690.9029157161713,-539.0170606970787
42,2020-04-12,1984.0000126361847,2816.973738640547,832.9737260043621
43,2020-04-13,2294.0000097453594,2701.1372189968824,407.137209251523
44,2020-04-14,2425.999998025596,2659.196872487664,233.19687446206808
45,2020-04-15,2175.9999931156635,2684.425254046917,508.42526093125343
46,2020-04-16,2053.9999865293503,2677.2037929296494,623.2038064002991
47,2020-04-17,2001.999981045723,2656.178928539157,654.178947493434
48,2020-04-18,2268.0000070035458,2646.1163037270308,378.116296723485
49,2020-04-19,2324.0000024437904,2658.855188935995,334.85518649220467
50,2020-04-20,2263.999989837408,2677.784022346139,413.7840325087309
51,2020-04-21,2433.999998345971,2677.277081772685,243.27708342671394
52,2020-04-22,2382.000006467104,2683.189819380641,301.189812913537
53,2020-04-23,1885.999972999096,2688.586909368634,802.5869363695383
54,2020-04-24,2230.0000071823597,2660.619726330042,430.6197191476822
55,2020-04-25,2220.289990544319,2647.9590140730143,427.6690235286951
56,2020-04-26,2780.000000298023,2670.7871486097574,-109.2128516882658
57,2020-04-27,3129.9999786019325,2689.59582477808,-440.40415382385254
58,2020-04-28,1963.999981224537,2758.663083523512,794.663102298975
59,2020-04-29,2237.9999870955944,2693.5643605291843,455.56437343358994
60,2020-04-30,1716.0000053048134,2653.757430881262,937.7574255764484
61,2020-05-01,1784.0000250339508,2651.5622484087944,867.5622233748436
