,date,truth,test_result,loss
0,2020-03-01,3452.0,2368.6741982996464,-1083.3258017003536
1,2020-03-02,1735.5600043535233,2368.6741982996464,633.1141939461231
2,2020-03-03,2667.9999958127737,2347.0828180909157,-320.917177721858
3,2020-03-04,2104.000010639429,2368.7315015494823,264.73149091005325
4,2020-03-05,2175.9999931156635,2283.7636249363422,107.76363182067871
5,2020-03-06,2914.000003963709,2262.6922458708286,-651.3077580928802
6,2020-03-07,2362.0000022649765,2402.2776838243008,40.277681559324265
7,2020-03-08,2498.000000908971,2321.2837576568127,-176.71624325215816
8,2020-03-09,2821.9999900758266,2323.118223518133,-498.8817665576935
9,2020-03-10,2400.0000020861626,2369.191043138504,-30.80895894765854
10,2020-03-11,2583.9999992512167,2314.1295584738255,-269.8704407773912
11,2020-03-12,2445.9800032302737,2336.049058288336,-109.93094494193792
12,2020-03-13,2416.0000027269125,2302.957547098398,-113.04245562851429
13,2020-03-14,2324.0000024437904,2302.720470547676,-21.27953189611435
14,2020-03-15,1837.9199886918068,2288.2724057137966,450.3524170219898
15,2020-03-16,2001.999981045723,2214.652640491724,212.65265944600105
16,2020-03-17,2163.999996036291,2221.9168205559254,57.91682451963425
17,2020-03-18,2644.000001654029,2257.1061041355133,-386.8938975185156
18,2020-03-19,2084.0000064373016,2358.288786947727,274.28878051042557
19,2020-03-20,2149.99999037385,2279.4901793003082,129.49018892645836
20,2020-03-21,2705.9999956339598,2256.7592371702194,-449.24075846374035
21,2020-03-22,2486.0000004284084,2369.5967098772526,-116.4032905511558
22,2020-03-23,2098.000012099743,2309.6105469167233,211.61053481698036
23,2020-03-24,1979.999995470047,2263.0812059640884,283.08121049404144
24,2020-03-25,2391.9999949634075,2220.2460199594498,-171.75397500395775
25,2020-03-26,2135.480010777712,2305.406240671873,169.92622989416122
26,2020-03-27,2503.999999448657,2259.746788084507,-244.25321136415005
27,2020-03-28,2524.0000002495944,2331.089252501726,-192.9107477478683
28,2020-03-29,1984.4699754714966,2318.640597641468,334.17062216997147
29,2020-03-30,2315.9999953210354,2255.0816069841385,-60.918388336896896
30,2020-03-31,2468.0000014081597,2288.1773084402084,-179.8226929679513
31,2020-04-01,2570.0000003911555,2319.710530400276,-250.2894699908793
32,2020-04-02,2777.9999917149544,2329.38639909029,-448.6135926246643
33,2020-04-03,2198.00000590086,2356.976988762617,158.97698286175728
34,2020-04-04,2008.0000067949295,2301.667271643877,293.6672648489475
35,2020-04-05,2334.000004544854,2227.8013418912888,-106.1986626535654
36,2020-04-06,1972.0000155568123,2292.8808821737766,320.88086661696434
37,2020-04-07,2140.0000018775463,2232.3219860196114,92.32198414206505
38,2020-04-08,2012.0000239610672,2250.7356479763985,238.73562401533127
39,2020-04-09,2280.000004082918,2226.671983540058,-53.32802054286003
40,2020-04-10,3270.3699758648872,2281.419579178095,-988.9503966867924
41,2020-04-11,3229.91997641325,2454.6420179829,-775.2779584303498
42,2020-04-12,1984.0000126361847,2360.8823712170124,376.8823585808277
43,2020-04-13,2294.0000097453594,2345.7685166299343,51.76850688457489
44,2020-04-14,2425.999998025596,2283.363889873028,-142.63610815256834
45,2020-04-15,2175.9999931156635,2312.480634331703,136.48064121603966
46,2020-04-16,2053.9999865293503,2267.45529961586,213.4553130865097
47,2020-04-17,2001.999981045723,2235.615698456764,233.61571741104126
48,2020-04-18,2268.0000070035458,2224.3585757017136,-43.6414313018322
49,2020-04-19,2324.0000024437904,2278.5253024995327,-45.474699944257736
50,2020-04-20,2263.999989837408,2292.6685390770435,28.668549239635468
51,2020-04-21,2433.999998345971,2278.0474761128426,-155.95252223312855
52,2020-04-22,2382.000006467104,2314.686074793339,-67.31393167376518
53,2020-04-23,1885.999972999096,2297.2306777238846,411.23070472478867
54,2020-04-24,2230.0000071823597,2226.946418762207,-3.053588420152664
55,2020-04-25,2220.289990544319,2264.7878959178925,44.4979053735733
56,2020-04-26,2780.000000298023,2270.808872997761,-509.19112730026245
57,2020-04-27,3129.9999786019325,2378.4975970089436,-751.502381592989
58,2020-04-28,1963.999981224537,2391.8828851878643,427.8829039633274
59,2020-04-29,2237.9999870955944,2332.941050827503,94.9410637319088
60,2020-04-30,1716.0000053048134,2270.6717370152473,554.671731710434
61,2020-05-01,1784.0000250339508,2192.207343906164,408.20731887221336
