,date,truth,test_result,loss
0,2020-03-01,3452.0,2277.698704481125,-1174.3012955188751
1,2020-03-02,1735.5600043535233,2277.698704481125,542.1387001276016
2,2020-03-03,2667.9999958127737,2195.632723212242,-472.3672726005316
3,2020-03-04,2104.000010639429,2573.514249391854,469.5142387524247
4,2020-03-05,2175.9999931156635,2243.2137665450573,67.21377342939377
5,2020-03-06,2914.000003963709,2281.463767439127,-632.5362365245819
6,2020-03-07,2362.0000022649765,2524.5341588463634,162.53415658138692
7,2020-03-08,2498.000000908971,2273.4425368905067,-224.5574640184641
8,2020-03-09,2821.9999900758266,2298.586854636669,-523.4131354391575
9,2020-03-10,2400.0000020861626,2399.4924084842205,-0.5075936019420624
10,2020-03-11,2583.9999992512167,2210.121547907591,-373.8784513436258
11,2020-03-12,2445.9800032302737,2227.8963303267956,-218.08367290347815
12,2020-03-13,2416.0000027269125,2145.572974205017,-270.4270285218954
13,2020-03-14,2324.0000024437904,2126.526146709919,-197.47385573387146
14,2020-03-15,1837.9199886918068,2113.0257078409195,275.1057191491127
15,2020-03-16,2001.999981045723,2019.7530502676964,17.75306922197342
16,2020-03-17,2163.999996036291,2180.0946177840233,16.094621747732162
17,2020-03-18,2644.000001654029,2214.9095255732536,-429.09047608077526
18,2020-03-19,2084.0000064373016,2329.350210428238,245.35020399093628
19,2020-03-20,2149.99999037385,2204.8939732313156,54.893982857465744
20,2020-03-21,2705.9999956339598,2226.220822483301,-479.7791731506586
21,2020-03-22,2486.0000004284084,2354.836742311716,-131.1632581166923
22,2020-03-23,2098.000012099743,2291.794977426529,193.79496532678604
23,2020-03-24,1979.999995470047,2241.7608869969845,261.7608915269375
24,2020-03-25,2391.9999949634075,2279.5361633896828,-112.46383157372475
25,2020-03-26,2135.480010777712,2343.4566053152084,207.97659453749657
26,2020-03-27,2503.999999448657,2333.7598533183336,-170.2401461303234
27,2020-03-28,2524.0000002495944,2385.9446386545897,-138.0553615950048
28,2020-03-29,1984.4699754714966,2381.650813087821,397.1808376163244
29,2020-03-30,2315.9999953210354,2310.5299566090107,-5.470038712024689
30,2020-03-31,2468.0000014081597,2347.771640703082,-120.22836070507765
31,2020-04-01,2570.0000003911555,2338.7198495715857,-231.28015081956983
32,2020-04-02,2777.9999917149544,2318.0648714005947,-459.93512031435966
33,2020-04-03,2198.00000590086,2322.947075635195,124.94706973433495
34,2020-04-04,2008.0000067949295,2244.2675368487835,236.267530053854
35,2020-04-05,2334.000004544854,2227.852414160967,-106.14759038388729
36,2020-04-06,1972.0000155568123,2296.215517729521,324.2155021727085
37,2020-04-07,2140.0000018775463,2271.8229990303516,131.82299715280533
38,2020-04-08,2012.0000239610672,2301.5290200710297,289.52899610996246
39,2020-04-09,2280.000004082918,2283.4642930030823,3.4642889201641083
40,2020-04-10,3270.3699758648872,2348.165580138564,-922.2043957263231
41,2020-04-11,3229.91997641325,2438.4197835847735,-791.5001928284764
42,2020-04-12,1984.0000126361847,2376.90781275928,392.9078001230955
43,2020-04-13,2294.0000097453594,2125.7889863848686,-168.2110233604908
44,2020-04-14,2425.999998025596,2199.1921910345554,-226.8078069910407
45,2020-04-15,2175.9999931156635,2223.443873256445,47.4438801407814
46,2020-04-16,2053.9999865293503,2164.2686900496483,110.268703520298
47,2020-04-17,2001.999981045723,2150.9660916030407,148.96611055731773
48,2020-04-18,2268.0000070035458,2179.1112112998962,-88.88879570364952
49,2020-04-19,2324.0000024437904,2279.559536367655,-44.440466076135635
50,2020-04-20,2263.999989837408,2293.309595376253,29.309605538845062
51,2020-04-21,2433.999998345971,2283.7958410084248,-150.20415733754635
52,2020-04-22,2382.000006467104,2318.5476363152266,-63.4523701518774
53,2020-04-23,1885.999972999096,2282.416835308075,396.41686230897903
54,2020-04-24,2230.0000071823597,2117.6347284913063,-112.36527869105339
55,2020-04-25,2220.289990544319,2243.6873754560947,23.39738491177559
56,2020-04-26,2780.000000298023,2318.709505751729,-461.2904945462942
57,2020-04-27,3129.9999786019325,2424.3058040440083,-705.6941745579243
58,2020-04-28,1963.999981224537,2396.5501886308193,432.5502074062824
59,2020-04-29,2237.9999870955944,2235.6506898999214,-2.349297195672989
60,2020-04-30,1716.0000053048134,2292.203501164913,576.2034958600998
61,2020-05-01,1784.0000250339508,2186.811451137066,402.8114261031151
