,date,truth,test_result,loss
0,2020-03-01,3452.0,2110.8599116504192,-1341.1400883495808
1,2020-03-02,1735.5600043535233,2110.8599116504192,375.299907296896
2,2020-03-03,2667.9999958127737,2106.0732944607735,-561.9267013520002
3,2020-03-04,2104.000010639429,2304.743362337351,200.74335169792175
4,2020-03-05,2175.9999931156635,2200.980482339859,24.98048922419548
5,2020-03-06,2914.000003963709,2200.6287448704243,-713.3712590932846
6,2020-03-07,2362.0000022649765,2326.5919813513756,-35.40802091360092
7,2020-03-08,2498.000000908971,2216.584543645382,-281.4154572635889
8,2020-03-09,2821.9999900758266,2229.989776402712,-592.0102136731148
9,2020-03-10,2400.0000020861626,2211.5547277629375,-188.44527432322502
10,2020-03-11,2583.9999992512167,2177.2122860848904,-406.7877131663263
11,2020-03-12,2445.9800032302737,2190.192179620266,-255.78782361000776
12,2020-03-13,2416.0000027269125,2180.4820269346237,-235.51797579228878
13,2020-03-14,2324.0000024437904,2184.4557324945927,-139.54426994919777
14,2020-03-15,1837.9199886918068,2201.956596672535,364.03660798072815
15,2020-03-16,2001.999981045723,2220.2862628400326,218.28628179430962
16,2020-03-17,2163.999996036291,2256.9117737412453,92.91177770495415
17,2020-03-18,2644.000001654029,2280.566234201193,-363.43376745283604
18,2020-03-19,2084.0000064373016,2309.64469486475,225.64468842744827
19,2020-03-20,2149.99999037385,2277.7265126109123,127.72652223706245
20,2020-03-21,2705.9999956339598,2258.2684132158756,-447.73158241808414
21,2020-03-22,2486.0000004284084,2253.0410290062428,-232.95897142216563
22,2020-03-23,2098.000012099743,2227.303053945303,129.30304184556007
23,2020-03-24,1979.999995470047,2228.1166730225086,248.11667755246162
24,2020-03-25,2391.9999949634075,2226.860763192177,-165.1392317712307
25,2020-03-26,2135.480010777712,2235.635126054287,100.15511527657509
26,2020-03-27,2503.999999448657,2261.5276239812374,-242.47237546741962
27,2020-03-28,2524.0000002495944,2279.677027076483,-244.32297317311168
28,2020-03-29,1984.4699754714966,2258.9262849986553,274.45630952715874
29,2020-03-30,2315.9999953210354,2227.174679428339,-88.82531589269638
30,2020-03-31,2468.0000014081597,2240.8191654980183,-227.18083591014147
31,2020-04-01,2570.0000003911555,2229.9055629372597,-340.0944374538958
32,2020-04-02,2777.9999917149544,2239.7022146880627,-538.2977770268917
33,2020-04-03,2198.00000590086,2256.2129788398743,58.212972939014435
34,2020-04-04,2008.0000067949295,2196.2107078433037,188.21070104837418
35,2020-04-05,2334.000004544854,2200.906037092209,-133.0939674526453
36,2020-04-06,1972.0000155568123,2220.2657468616962,248.26573130488396
37,2020-04-07,2140.0000018775463,2239.347756266594,99.34775438904762
38,2020-04-08,2012.0000239610672,2280.888639807701,268.8886158466339
39,2020-04-09,2280.000004082918,2285.2424895763397,5.242485493421555
40,2020-04-10,3270.3699758648872,2282.8037818968296,-987.5661939680576
41,2020-04-11,3229.91997641325,2335.662084490061,-894.2578919231892
42,2020-04-12,1984.0000126361847,2296.083225041628,312.0832124054432
43,2020-04-13,2294.0000097453594,2146.1289463341236,-147.8710634112358
44,2020-04-14,2425.999998025596,2179.2816245257854,-246.7183734998107
45,2020-04-15,2175.9999931156635,2195.1169395446777,19.116946429014206
46,2020-04-16,2053.9999865293503,2205.32573390007,151.3257473707199
47,2020-04-17,2001.999981045723,2264.2134757339954,262.2134946882725
48,2020-04-18,2268.0000070035458,2263.8618743121624,-4.138132691383362
49,2020-04-19,2324.0000024437904,2272.272037744522,-51.72796469926834
50,2020-04-20,2263.999989837408,2282.4793899953365,18.479400157928467
51,2020-04-21,2433.999998345971,2276.838176190853,-157.161822155118
52,2020-04-22,2382.000006467104,2260.1491080522537,-121.85089841485023
53,2020-04-23,1885.999972999096,2231.2693040966988,345.26933109760284
54,2020-04-24,2230.0000071823597,2239.6930178701878,9.693010687828064
55,2020-04-25,2220.289990544319,2253.34253770113,33.05254715681076
56,2020-04-26,2780.000000298023,2259.0661963522434,-520.9338039457798
57,2020-04-27,3129.9999786019325,2290.018440634012,-839.9815379679203
58,2020-04-28,1963.999981224537,2315.3137712180614,351.31378999352455
59,2020-04-29,2237.9999870955944,2173.300727069378,-64.6992600262165
60,2020-04-30,1716.0000053048134,2197.7066328525543,481.70662754774094
61,2020-05-01,1784.0000250339508,2170.7787582576275,386.7787332236767
