,date,truth,test_result,loss
0,2020-03-01,3452.0,2158.657352298498,-1293.3426477015018
1,2020-03-02,1735.5600043535233,2158.657352298498,423.0973479449749
2,2020-03-03,2667.9999958127737,2432.2960769608617,-235.70391885191202
3,2020-03-04,2104.000010639429,2368.5698225796223,264.5698119401932
4,2020-03-05,2175.9999931156635,2308.0819432735443,132.08195015788078
5,2020-03-06,2914.000003963709,2308.7507532835007,-605.2492506802082
6,2020-03-07,2362.0000022649765,2697.1137336194515,335.113731354475
7,2020-03-08,2498.000000908971,2452.2550492063165,-45.74495170265436
8,2020-03-09,2821.9999900758266,2459.8795921579003,-362.1203979179263
9,2020-03-10,2400.0000020861626,2618.104524284601,218.10452219843864
10,2020-03-11,2583.9999992512167,2452.878086000681,-131.12191325053573
11,2020-03-12,2445.9800032302737,2501.212411299348,55.232408069074154
12,2020-03-13,2416.0000027269125,2440.128738731146,24.12873600423336
13,2020-03-14,2324.0000024437904,2421.0905366539955,97.09053421020508
14,2020-03-15,1837.9199886918068,2382.5319661945105,544.6119775027037
15,2020-03-16,2001.999981045723,2225.490627795458,223.49064674973488
16,2020-03-17,2163.999996036291,2238.06847345829,74.06847742199898
17,2020-03-18,2644.000001654029,2289.922853589058,-354.07714806497097
18,2020-03-19,2084.0000064373016,2479.710421167314,395.7104147300124
19,2020-03-20,2149.99999037385,2298.9829164147377,148.98292604088783
20,2020-03-21,2705.9999956339598,2300.129770487547,-405.87022514641285
21,2020-03-22,2486.0000004284084,2518.6544569972903,32.65445656888187
22,2020-03-23,2098.000012099743,2464.264345139265,366.26433303952217
23,2020-03-24,1979.999995470047,2294.310443162918,314.3104476928711
24,2020-03-25,2391.9999949634075,2249.4877105355263,-142.51228442788124
25,2020-03-26,2135.480010777712,2325.15730497241,189.67729419469833
26,2020-03-27,2503.999999448657,2301.81077465415,-202.18922479450703
27,2020-03-28,2524.0000002495944,2407.270358711481,-116.72964153811336
28,2020-03-29,1984.4699754714966,2471.5387899950147,487.0688145235181
29,2020-03-30,2315.9999953210354,2266.87742382288,-49.122571498155594
30,2020-03-31,2468.0000014081597,2311.931899935007,-156.06810147315264
31,2020-04-01,2570.0000003911555,2442.0386225804687,-127.96137781068683
32,2020-04-02,2777.9999917149544,2498.6986189484596,-279.30137276649475
33,2020-04-03,2198.00000590086,2582.7992941364646,384.79928823560476
34,2020-04-04,2008.0000067949295,2356.837553575635,348.83754678070545
35,2020-04-05,2334.000004544854,2258.2781814336777,-75.72182311117649
36,2020-04-06,1972.0000155568123,2320.865111976862,348.86509642004967
37,2020-04-07,2140.0000018775463,2253.3446600437164,113.34465816617012
38,2020-04-08,2012.0000239610672,2280.436172693968,268.4361487329006
39,2020-04-09,2280.000004082918,2258.7595722675323,-21.24043181538582
40,2020-04-10,3270.3699758648872,2311.590624526143,-958.7793513387442
41,2020-04-11,3229.91997641325,2873.9919687509537,-355.9280076622963
42,2020-04-12,1984.0000126361847,2161.9900015592575,177.98998892307281
43,2020-04-13,2294.0000097453594,2355.8061903119087,61.8061805665493
44,2020-04-14,2425.999998025596,2307.7054451406,-118.29455288499594
45,2020-04-15,2175.9999931156635,2421.6703851372004,245.67039202153683
46,2020-04-16,2053.9999865293503,2320.5039736181498,266.5039870887995
47,2020-04-17,2001.999981045723,2271.6100845336914,269.61010348796844
48,2020-04-18,2268.0000070035458,2256.3811336755753,-11.618873327970505
49,2020-04-19,2324.0000024437904,2307.0822110772133,-16.91779136657715
50,2020-04-20,2263.999989837408,2377.2242050617933,113.22421522438526
51,2020-04-21,2433.999998345971,2352.7837703973055,-81.21622794866562
52,2020-04-22,2382.000006467104,2418.9924513548613,36.9924448877573
53,2020-04-23,1885.999972999096,2406.2057590186596,520.2057860195637
54,2020-04-24,2230.0000071823597,2237.6232712864876,7.623264104127884
55,2020-04-25,2220.289990544319,2275.263452410698,54.973461866378784
56,2020-04-26,2780.000000298023,2329.2461340129375,-450.7538662850857
57,2020-04-27,3129.9999786019325,2592.1382171325386,-537.861761469394
58,2020-04-28,1963.999981224537,2563.5134854242206,599.5135041996837
59,2020-04-29,2237.9999870955944,2334.3239202797413,96.32393318414688
60,2020-04-30,1716.0000053048134,2293.2203753590584,577.220370054245
61,2020-05-01,1784.0000250339508,2200.0953294336796,416.0953043997288
