,date,truth,test_result,loss
0,2020-03-01,3452.0,2370.9684234261513,-1081.0315765738487
1,2020-03-02,1735.5600043535233,2370.9684234261513,635.408419072628
2,2020-03-03,2667.9999958127737,2233.0519902408123,-434.9480055719614
3,2020-03-04,2104.000010639429,2542.1008318001404,438.10082116071135
4,2020-03-05,2175.9999931156635,2281.640166759491,105.64017364382744
5,2020-03-06,2914.000003963709,2294.848021656275,-619.1519823074341
6,2020-03-07,2362.0000022649765,2537.4187364754034,175.41873421042692
7,2020-03-08,2498.000000908971,2374.3056847006083,-123.69431620836258
8,2020-03-09,2821.9999900758266,2466.77307651937,-355.22691355645657
9,2020-03-10,2400.0000020861626,2529.87129520718,129.87129312101752
10,2020-03-11,2583.9999992512167,2370.2612343877554,-213.73876486346126
11,2020-03-12,2445.9800032302737,2433.5617550089955,-12.41824822127819
12,2020-03-13,2416.0000027269125,2342.126767218113,-73.87323550879955
13,2020-03-14,2324.0000024437904,2310.071149677038,-13.928852766752243
14,2020-03-15,1837.9199886918068,2284.5917194783688,446.67173078656197
15,2020-03-16,2001.999981045723,2150.9673704504967,148.9673894047737
16,2020-03-17,2163.999996036291,2247.0760219097137,83.07602587342262
17,2020-03-18,2644.000001654029,2339.3910268098116,-304.6089748442173
18,2020-03-19,2084.0000064373016,2476.666737012565,392.6667305752635
19,2020-03-20,2149.99999037385,2263.4062508940697,113.4062605202198
20,2020-03-21,2705.9999956339598,2286.3403120934963,-419.65968354046345
21,2020-03-22,2486.0000004284084,2465.4810256436467,-20.518974784761667
22,2020-03-23,2098.000012099743,2418.054960936308,320.054948836565
23,2020-03-24,1979.999995470047,2319.4911944568157,339.4911989867687
24,2020-03-25,2391.9999949634075,2281.933730274439,-110.06626468896866
25,2020-03-26,2135.480010777712,2397.524126201868,262.0441154241562
26,2020-03-27,2503.999999448657,2339.030187755823,-164.9698116928339
27,2020-03-28,2524.0000002495944,2422.7572150081396,-101.24278524145484
28,2020-03-29,1984.4699754714966,2421.751850441098,437.28187496960163
29,2020-03-30,2315.9999953210354,2314.0579294115305,-1.9420659095048904
30,2020-03-31,2468.0000014081597,2388.6417007297277,-79.35830067843199
31,2020-04-01,2570.0000003911555,2415.5335499197245,-154.46645047143102
32,2020-04-02,2777.9999917149544,2427.7998125627637,-350.2001791521907
33,2020-04-03,2198.00000590086,2450.51453781873,252.51453191787004
34,2020-04-04,2008.0000067949295,2347.335907444358,339.33590064942837
35,2020-04-05,2334.000004544854,2315.7838156819344,-18.216188862919807
36,2020-04-06,1972.0000155568123,2373.874835550785,401.8748199939728
37,2020-04-07,2140.0000018775463,2303.954612761736,163.9546108841896
38,2020-04-08,2012.0000239610672,2345.1578533649445,333.15782940387726
39,2020-04-09,2280.000004082918,2320.879519417882,40.8795153349638
40,2020-04-10,3270.3699758648872,2391.23504011333,-879.1349357515574
41,2020-04-11,3229.91997641325,2529.0092006688938,-700.9107757443562
42,2020-04-12,1984.0000126361847,2503.8134815879166,519.8134689517319
43,2020-04-13,2294.0000097453594,2220.2147018015385,-73.78530794382095
44,2020-04-14,2425.999998025596,2324.582245364785,-101.41775266081095
45,2020-04-15,2175.9999931156635,2350.974051594734,174.97405847907066
46,2020-04-16,2053.9999865293503,2275.119459629059,221.11947309970856
47,2020-04-17,2001.999981045723,2221.7552504241467,219.7552693784237
48,2020-04-18,2268.0000070035458,2211.3199096024036,-56.68009740114212
49,2020-04-19,2324.0000024437904,2323.2468701303005,-0.7531323134899139
50,2020-04-20,2263.999989837408,2338.0998806506395,74.09989081323147
51,2020-04-21,2433.999998345971,2323.159105822444,-110.84089252352715
52,2020-04-22,2382.000006467104,2356.850682169199,-25.14932429790497
53,2020-04-23,1885.999972999096,2344.4110472649336,458.41107426583767
54,2020-04-24,2230.0000071823597,2201.5530250668526,-28.446982115507126
55,2020-04-25,2220.289990544319,2333.7182907760143,113.42830023169518
56,2020-04-26,2780.000000298023,2336.037467032671,-443.96253326535225
57,2020-04-27,3129.9999786019325,2491.954082902521,-638.0458956994116
58,2020-04-28,1963.999981224537,2512.4278184585273,548.4278372339904
59,2020-04-29,2237.9999870955944,2200.6316290795803,-37.3683580160141
60,2020-04-30,1716.0000053048134,2309.9310478568077,593.9310425519943
61,2020-05-01,1784.0000250339508,2162.365792244673,378.36576721072197
