,date,truth,test_result,loss
0,2020-03-01,3452.0,2377.3647014200687,-1074.6352985799313
1,2020-03-02,1735.5600043535233,2377.3647014200687,641.8046970665455
2,2020-03-03,2667.9999958127737,2205.1988014876842,-462.80119432508945
3,2020-03-04,2104.000010639429,2328.95979462564,224.95978398621082
4,2020-03-05,2175.9999931156635,2230.010999828577,54.01100671291351
5,2020-03-06,2914.000003963709,2376.136177971959,-537.8638259917498
6,2020-03-07,2362.0000022649765,2177.18823286891,-184.81176939606667
7,2020-03-08,2498.000000908971,2157.6529128551483,-340.3470880538225
8,2020-03-09,2821.9999900758266,2211.8958263099194,-610.1041637659073
9,2020-03-10,2400.0000020861626,2155.3017926216125,-244.69820946455002
10,2020-03-11,2583.9999992512167,2161.530459970236,-422.4695392809808
11,2020-03-12,2445.9800032302737,2187.3806198835373,-258.59938334673643
12,2020-03-13,2416.0000027269125,2180.646290808916,-235.3537119179964
13,2020-03-14,2324.0000024437904,2210.3456999361515,-113.65430250763893
14,2020-03-15,1837.9199886918068,2239.553541868925,401.6335531771183
15,2020-03-16,2001.999981045723,2405.2566093206406,403.2566282749176
16,2020-03-17,2163.999996036291,2488.2074203826487,324.2074243463576
17,2020-03-18,2644.000001654029,2408.067978590727,-235.93202306330204
18,2020-03-19,2084.0000064373016,2227.3483305871487,143.34832414984703
19,2020-03-20,2149.99999037385,2240.9956464469433,90.99565607309341
20,2020-03-21,2705.9999956339598,2389.5850003808737,-316.4149952530861
21,2020-03-22,2486.0000004284084,2217.6792642772198,-268.3207361511886
22,2020-03-23,2098.000012099743,2163.8852534890175,65.8852413892746
23,2020-03-24,1979.999995470047,2277.37336024642,297.3733647763729
24,2020-03-25,2391.9999949634075,2427.8342326059937,35.83423764258623
25,2020-03-26,2135.480010777712,2345.4713614583015,209.99135068058968
26,2020-03-27,2503.999999448657,2294.561206102371,-209.43879334628582
27,2020-03-28,2524.0000002495944,2267.9570159614086,-256.04298428818583
28,2020-03-29,1984.4699754714966,2181.1992971003056,196.72932162880898
29,2020-03-30,2315.9999953210354,2298.820557206869,-17.17943811416626
30,2020-03-31,2468.0000014081597,2369.425711646676,-98.57428976148367
31,2020-04-01,2570.0000003911555,2230.283203870058,-339.7167965210974
32,2020-04-02,2777.9999917149544,2180.387854784727,-597.6121369302273
33,2020-04-03,2198.00000590086,2152.835440069437,-45.164565831422806
34,2020-04-04,2008.0000067949295,2187.4522081315517,179.45220133662224
35,2020-04-05,2334.000004544854,2396.335573539138,62.335568994283676
36,2020-04-06,1972.0000155568123,2355.6290699392557,383.6290543824434
37,2020-04-07,2140.0000018775463,2365.4935822337866,225.49358035624027
38,2020-04-08,2012.0000239610672,2420.7087462693453,408.7087223082781
39,2020-04-09,2280.000004082918,2410.1065294593573,130.1065253764391
40,2020-04-10,3270.3699758648872,2372.35214997828,-898.0178258866072
41,2020-04-11,3229.91997641325,2163.8490920364857,-1066.0708843767643
42,2020-04-12,1984.0000126361847,2283.147492557764,299.14747992157936
43,2020-04-13,2294.0000097453594,2177.242760747671,-116.7572489976883
44,2020-04-14,2425.999998025596,2376.974299222231,-49.02569880336523
45,2020-04-15,2175.9999931156635,2246.025571167469,70.0255780518055
46,2020-04-16,2053.9999865293503,2273.585985481739,219.58599895238876
47,2020-04-17,2001.999981045723,2389.846810385585,387.84682933986187
48,2020-04-18,2268.0000070035458,2434.0904087796807,166.09040177613497
49,2020-04-19,2324.0000024437904,2379.570114672184,55.570112228393555
50,2020-04-20,2263.999989837408,2277.7295600771904,13.729570239782333
51,2020-04-21,2433.999998345971,2278.2556289434433,-155.7443694025278
52,2020-04-22,2382.000006467104,2251.9032084941864,-130.09679797291756
53,2020-04-23,1885.999972999096,2221.155579805374,335.15560680627823
54,2020-04-24,2230.0000071823597,2376.4505839794874,146.45057679712772
55,2020-04-25,2220.289990544319,2419.9871769994497,199.69718645513058
56,2020-04-26,2780.000000298023,2319.8615024238825,-460.13849787414074
57,2020-04-27,3129.9999786019325,2187.9453806877136,-942.0545979142189
58,2020-04-28,1963.999981224537,2202.2424598932266,238.24247866868973
59,2020-04-29,2237.9999870955944,2185.1965933144093,-52.80339378118515
60,2020-04-30,1716.0000053048134,2399.114509060979,683.1145037561655
61,2020-05-01,1784.0000250339508,2457.6087400093675,673.6087149754167
